M, N, B, Name, Result, Time, OPT_RATE
2, 14, 7.000000, BB_DP, 17.000000, 30.797600, -17.000000
2, 14, 7.000000, PDP, 17.000000, 1.892700, 1.000000
2, 14, 7.000000, TABU, 17.000000, 3.093800, 1.000000
2, 14, 7.000000, GA, 19.000000, 12.133900, 1.117647
2, 14, 7.000000, BB_DP, 31.000000, 8.185500, -31.000000
2, 14, 7.000000, PDP, 31.000000, 1.824700, 1.000000
2, 14, 7.000000, TABU, 31.000000, 3.296200, 1.000000
2, 14, 7.000000, GA, 34.000000, 11.899700, 1.096774
2, 14, 7.000000, BB_DP, 29.000000, 5.555900, -29.000000
2, 14, 7.000000, PDP, 29.000000, 1.804400, 1.000000
2, 14, 7.000000, TABU, 29.000000, 4.462000, 1.000000
2, 14, 7.000000, GA, 31.000000, 11.061300, 1.068966
2, 16, 3.000000, BB_DP, 8.000000, 140.396800, -8.000000
2, 16, 3.000000, PDP, 8.000000, 7.613300, 1.000000
2, 16, 3.000000, TABU, 9.000000, 2.922400, 1.125000
2, 16, 3.000000, GA, 10.000000, 12.590200, 1.250000
2, 16, 3.000000, BB_DP, 23.000000, 708.006300, -23.000000
2, 16, 3.000000, PDP, 23.000000, 12.000700, 1.000000
2, 16, 3.000000, TABU, 24.000000, 3.982800, 1.043478
2, 16, 3.000000, GA, 27.000000, 11.748000, 1.173913
2, 16, 3.000000, BB_DP, 10.000000, 340.191300, -10.000000
2, 16, 3.000000, PDP, 10.000000, 7.873500, 1.000000
2, 16, 3.000000, TABU, 10.000000, 3.802200, 1.000000
2, 16, 3.000000, GA, 12.000000, 12.548400, 1.200000
2, 16, 3.000000, BB_DP, 2.000000, 67.877000, -2.000000
2, 16, 3.000000, PDP, 2.000000, 7.011700, 1.000000
2, 16, 3.000000, TABU, 5.000000, 3.744000, 2.500000
2, 16, 3.000000, GA, 4.000000, 13.262500, 2.000000
2, 16, 3.000000, BB_DP, 11.000000, 555.862600, -11.000000
2, 16, 3.000000, PDP, 11.000000, 7.424300, 1.000000
2, 16, 3.000000, TABU, 14.000000, 3.601300, 1.272727
2, 16, 3.000000, GA, 13.000000, 11.503000, 1.181818
2, 16, 5.000000, BB_DP, 23.000000, 59.537000, -23.000000
2, 16, 5.000000, PDP, 23.000000, 6.419600, 1.000000
2, 16, 5.000000, TABU, 23.000000, 2.814700, 1.000000
2, 16, 5.000000, GA, 26.000000, 12.047100, 1.130435
2, 16, 5.000000, BB_DP, 14.000000, 108.261000, -14.000000
2, 16, 5.000000, PDP, 14.000000, 6.476700, 1.000000
2, 16, 5.000000, TABU, 16.000000, 2.982100, 1.142857
2, 16, 5.000000, GA, 18.000000, 10.293800, 1.285714
2, 16, 5.000000, BB_DP, 16.000000, 30.493800, -16.000000
2, 16, 5.000000, PDP, 16.000000, 6.431700, 1.000000
2, 16, 5.000000, TABU, 16.000000, 3.817800, 1.000000
2, 16, 5.000000, GA, 17.000000, 11.262600, 1.062500
2, 16, 5.000000, BB_DP, 28.000000, 39.225000, -28.000000
2, 16, 5.000000, PDP, 28.000000, 6.534400, 1.000000
2, 16, 5.000000, TABU, 28.000000, 3.509700, 1.000000
2, 16, 5.000000, GA, 30.000000, 11.841700, 1.071429
2, 16, 5.000000, BB_DP, 25.000000, 46.558400, -25.000000
2, 16, 5.000000, PDP, 25.000000, 6.817900, 1.000000
2, 16, 5.000000, TABU, 25.000000, 3.471500, 1.000000
2, 16, 5.000000, GA, 25.000000, 11.762800, 1.000000
2, 16, 7.000000, BB_DP, 28.000000, 51.841400, -28.000000
2, 16, 7.000000, PDP, 28.000000, 6.746100, 1.000000
2, 16, 7.000000, TABU, 28.000000, 2.664700, 1.000000
2, 16, 7.000000, GA, 30.000000, 10.530400, 1.071429
2, 16, 7.000000, BB_DP, 13.000000, 203.387800, -13.000000
2, 16, 7.000000, PDP, 13.000000, 6.231300, 1.000000
2, 16, 7.000000, TABU, 15.000000, 2.557500, 1.153846
2, 16, 7.000000, GA, 15.000000, 10.444000, 1.153846
2, 16, 7.000000, BB_DP, 22.000000, 749.765500, -22.000000
2, 16, 7.000000, PDP, 22.000000, 6.156700, 1.000000
2, 16, 7.000000, TABU, 22.000000, 3.546600, 1.000000
2, 16, 7.000000, GA, 23.000000, 10.327200, 1.045455
2, 16, 7.000000, BB_DP, 42.000000, 4.652700, -42.000000
2, 16, 7.000000, PDP, 42.000000, 6.130100, 1.000000
2, 16, 7.000000, TABU, 42.000000, 2.668300, 1.000000
2, 16, 7.000000, GA, 43.000000, 9.631300, 1.023810
2, 16, 7.000000, BB_DP, 32.000000, 17.702600, -32.000000
2, 16, 7.000000, PDP, 32.000000, 6.201700, 1.000000
2, 16, 7.000000, TABU, 32.000000, 3.081000, 1.000000
2, 16, 7.000000, GA, 33.000000, 12.120700, 1.031250
2, 18, 3.000000, BB_DP, 14.000000, 9327.645500, -14.000000
2, 18, 3.000000, PDP, 14.000000, 29.790900, 1.000000
2, 18, 3.000000, TABU, 15.000000, 2.682700, 1.071429
2, 18, 3.000000, GA, 15.000000, 12.222900, 1.071429
2, 18, 3.000000, BB_DP, 19.000000, 2879.379000, -19.000000
2, 18, 3.000000, PDP, 19.000000, 31.837300, 1.000000
2, 18, 3.000000, TABU, 21.000000, 3.030900, 1.105263
2, 18, 3.000000, GA, 25.000000, 11.605400, 1.315789
2, 18, 3.000000, BB_DP, 8.000000, 3428.281400, -8.000000
2, 18, 3.000000, PDP, 8.000000, 32.729300, 1.000000
2, 18, 3.000000, TABU, 9.000000, 3.834000, 1.125000
2, 18, 3.000000, GA, 12.000000, 13.395700, 1.500000
2, 18, 3.000000, BB_DP, 6.000000, 3159.088700, -6.000000
2, 18, 3.000000, PDP, 6.000000, 31.426000, 1.000000
2, 18, 3.000000, TABU, 14.000000, 3.648000, 2.333333
2, 18, 3.000000, GA, 14.000000, 12.889900, 2.333333
2, 18, 3.000000, BB_DP, 12.000000, 994.333300, -12.000000
2, 18, 3.000000, PDP, 12.000000, 30.343800, 1.000000
2, 18, 3.000000, TABU, 17.000000, 2.934700, 1.416667
2, 18, 3.000000, GA, 16.000000, 18.785300, 1.333333
2, 18, 5.000000, BB_DP, 24.000000, 593.359600, -24.000000
2, 18, 5.000000, PDP, 24.000000, 27.615400, 1.000000
2, 18, 5.000000, TABU, 25.000000, 2.377700, 1.041667
2, 18, 5.000000, GA, 25.000000, 10.954000, 1.041667
2, 18, 5.000000, BB_DP, 35.000000, 71.736800, -35.000000
2, 18, 5.000000, PDP, 35.000000, 26.480200, 1.000000
2, 18, 5.000000, TABU, 36.000000, 2.759700, 1.028571
2, 18, 5.000000, GA, 37.000000, 16.789600, 1.057143
2, 18, 5.000000, BB_DP, 22.000000, 373.609000, -22.000000
2, 18, 5.000000, PDP, 22.000000, 28.148100, 1.000000
2, 18, 5.000000, TABU, 24.000000, 2.807600, 1.090909
2, 18, 5.000000, GA, 24.000000, 15.555600, 1.090909
2, 18, 5.000000, BB_DP, 21.000000, 746.513600, -21.000000
2, 18, 5.000000, PDP, 21.000000, 27.902000, 1.000000
2, 18, 5.000000, TABU, 23.000000, 3.272900, 1.095238
2, 18, 5.000000, GA, 23.000000, 12.310800, 1.095238
2, 18, 5.000000, BB_DP, 29.000000, 511.084100, -29.000000
2, 18, 5.000000, PDP, 29.000000, 27.816400, 1.000000
2, 18, 5.000000, TABU, 31.000000, 2.726300, 1.068966
2, 18, 5.000000, GA, 33.000000, 11.084100, 1.137931
2, 18, 7.000000, BB_DP, 32.000000, 82.040100, -32.000000
2, 18, 7.000000, PDP, 32.000000, 28.374900, 1.000000
2, 18, 7.000000, TABU, 33.000000, 3.054200, 1.031250
2, 18, 7.000000, GA, 33.000000, 14.382000, 1.031250
2, 18, 7.000000, BB_DP, 25.000000, 107.756100, -25.000000
2, 18, 7.000000, PDP, 25.000000, 28.166400, 1.000000
2, 18, 7.000000, TABU, 26.000000, 3.323600, 1.040000
2, 18, 7.000000, GA, 25.000000, 15.678600, 1.000000
2, 18, 7.000000, BB_DP, 53.000000, 13.692200, -53.000000
2, 18, 7.000000, PDP, 53.000000, 28.593700, 1.000000
2, 18, 7.000000, TABU, 54.000000, 2.584600, 1.018868
2, 18, 7.000000, GA, 54.000000, 14.410700, 1.018868
2, 18, 7.000000, BB_DP, 39.000000, 177.098000, -39.000000
2, 18, 7.000000, PDP, 39.000000, 27.460900, 1.000000
2, 18, 7.000000, TABU, 39.000000, 3.552500, 1.000000
2, 18, 7.000000, GA, 39.000000, 11.023400, 1.000000
2, 18, 7.000000, BB_DP, 36.000000, 7.153300, -36.000000
2, 18, 7.000000, PDP, 36.000000, 27.640800, 1.000000
2, 18, 7.000000, TABU, 38.000000, 2.692200, 1.055556
2, 18, 7.000000, GA, 37.000000, 10.713100, 1.027778
2, 20, 3.000000, BB_DP, 14.000000, 4358.572800, -14.000000
2, 20, 3.000000, PDP, 14.000000, 124.828400, 1.000000
2, 20, 3.000000, TABU, 14.000000, 2.913000, 1.000000
2, 20, 3.000000, GA, 14.000000, 12.023900, 1.000000
2, 20, 3.000000, BB_DP, 8.000000, 44257.711000, -8.000000
2, 20, 3.000000, PDP, 8.000000, 112.250500, 1.000000
2, 20, 3.000000, TABU, 11.000000, 3.501400, 1.375000
2, 20, 3.000000, GA, 11.000000, 20.497900, 1.375000
2, 20, 3.000000, BB_DP, 26.000000, 17231.913900, -26.000000
2, 20, 3.000000, PDP, 26.000000, 141.945100, 1.000000
2, 20, 3.000000, TABU, 27.000000, 3.609100, 1.038462
2, 20, 3.000000, GA, 30.000000, 12.616200, 1.153846
2, 20, 3.000000, BB_DP, 21.000000, 15830.053500, -21.000000
2, 20, 3.000000, PDP, 21.000000, 139.511400, 1.000000
2, 20, 3.000000, TABU, 22.000000, 3.620000, 1.047619
2, 20, 3.000000, GA, 25.000000, 11.880000, 1.190476
2, 20, 3.000000, BB_DP, 9.000000, 68063.360300, -9.000000
2, 20, 3.000000, PDP, 9.000000, 112.915200, 1.000000
2, 20, 3.000000, TABU, 10.000000, 3.485600, 1.111111
2, 20, 3.000000, GA, 15.000000, 11.827100, 1.666667
2, 20, 5.000000, BB_DP, 42.000000, 52.938600, -42.000000
2, 20, 5.000000, PDP, 42.000000, 115.680400, 1.000000
2, 20, 5.000000, TABU, 42.000000, 3.411100, 1.000000
2, 20, 5.000000, GA, 44.000000, 11.424900, 1.047619
2, 20, 5.000000, BB_DP, 39.000000, 1774.573300, -39.000000
2, 20, 5.000000, PDP, 39.000000, 117.870900, 1.000000
2, 20, 5.000000, TABU, 40.000000, 2.616500, 1.025641
2, 20, 5.000000, GA, 44.000000, 15.392000, 1.128205
2, 20, 5.000000, BB_DP, 33.000000, 260.527900, -33.000000
2, 20, 5.000000, PDP, 33.000000, 116.063600, 1.000000
2, 20, 5.000000, TABU, 33.000000, 2.786000, 1.000000
2, 20, 5.000000, GA, 35.000000, 10.956300, 1.060606
2, 20, 5.000000, BB_DP, 25.000000, 2146.018200, -25.000000
2, 20, 5.000000, PDP, 25.000000, 122.545300, 1.000000
2, 20, 5.000000, TABU, 25.000000, 3.433700, 1.000000
2, 20, 5.000000, GA, 26.000000, 12.641200, 1.040000
2, 20, 5.000000, BB_DP, 26.000000, 535.761600, -26.000000
2, 20, 5.000000, PDP, 26.000000, 124.966000, 1.000000
2, 20, 5.000000, TABU, 26.000000, 2.566400, 1.000000
2, 20, 5.000000, GA, 26.000000, 15.337800, 1.000000
2, 20, 7.000000, BB_DP, 41.000000, 116.473100, -41.000000
2, 20, 7.000000, PDP, 41.000000, 125.732800, 1.000000
2, 20, 7.000000, TABU, 41.000000, 3.030000, 1.000000
2, 20, 7.000000, GA, 41.000000, 12.077300, 1.000000
2, 20, 7.000000, BB_DP, 25.000000, 245.532000, -25.000000
2, 20, 7.000000, PDP, 25.000000, 120.612500, 1.000000
2, 20, 7.000000, TABU, 25.000000, 2.506900, 1.000000
2, 20, 7.000000, GA, 25.000000, 12.818300, 1.000000
2, 20, 7.000000, BB_DP, 32.000000, 338.735700, -32.000000
2, 20, 7.000000, PDP, 32.000000, 118.697100, 1.000000
2, 20, 7.000000, TABU, 34.000000, 3.115400, 1.062500
2, 20, 7.000000, GA, 35.000000, 11.182900, 1.093750
2, 20, 7.000000, BB_DP, 40.000000, 644.819400, -40.000000
2, 20, 7.000000, PDP, 40.000000, 124.521800, 1.000000
2, 20, 7.000000, TABU, 40.000000, 2.425400, 1.000000
2, 20, 7.000000, GA, 50.000000, 11.075900, 1.250000
2, 20, 7.000000, BB_DP, 35.000000, 6161.459800, -35.000000
2, 20, 7.000000, PDP, 35.000000, 155.661400, 1.000000
2, 20, 7.000000, TABU, 38.000000, 3.324100, 1.085714
2, 20, 7.000000, GA, 38.000000, 17.314900, 1.085714
2, 22, 3.000000, BB_DP, 24.000000, 59073.132400, -24.000000
2, 22, 3.000000, PDP, 24.000000, 546.544500, 1.000000
2, 22, 3.000000, TABU, 26.000000, 3.935400, 1.083333
2, 22, 3.000000, GA, 26.000000, 12.939000, 1.083333
2, 22, 3.000000, PDP, 16.000000, 554.180600, 1.000000
2, 22, 3.000000, TABU, 16.000000, 5.870700, 1.000000
2, 22, 3.000000, GA, 31.000000, 16.509400, 1.937500
2, 22, 3.000000, BB_DP, 23.000000, 114461.695900, -23.000000
2, 22, 3.000000, PDP, 23.000000, 501.043200, 1.000000
2, 22, 3.000000, TABU, 23.000000, 3.352300, 1.000000
2, 22, 3.000000, GA, 23.000000, 14.665400, 1.000000
2, 22, 3.000000, PDP, 11.000000, 540.990900, 1.000000
2, 22, 3.000000, TABU, 13.000000, 2.475500, 1.181818
2, 22, 3.000000, GA, 14.000000, 15.200000, 1.272727
2, 22, 3.000000, PDP, 33.000000, 503.684600, 1.000000
2, 22, 3.000000, TABU, 36.000000, 2.969000, 1.090909
2, 22, 3.000000, GA, 34.000000, 13.577100, 1.030303
2, 22, 5.000000, BB_DP, 35.000000, 121648.535700, -35.000000
2, 22, 5.000000, PDP, 35.000000, 787.195000, 1.000000
2, 22, 5.000000, TABU, 37.000000, 4.662900, 1.057143
2, 22, 5.000000, GA, 36.000000, 26.309700, 1.028571
2, 22, 5.000000, BB_DP, 38.000000, 21822.661600, -38.000000
2, 22, 5.000000, PDP, 38.000000, 654.731100, 1.000000
2, 22, 5.000000, TABU, 40.000000, 4.185100, 1.052632
2, 22, 5.000000, GA, 40.000000, 32.022700, 1.052632
2, 22, 5.000000, BB_DP, 28.000000, 13838.668400, -28.000000
2, 22, 5.000000, PDP, 28.000000, 654.448100, 1.000000
2, 22, 5.000000, TABU, 29.000000, 4.845900, 1.035714
2, 22, 5.000000, GA, 29.000000, 16.419900, 1.035714
2, 22, 5.000000, BB_DP, 31.000000, 1275.102300, -31.000000
2, 22, 5.000000, PDP, 31.000000, 646.806500, 1.000000
2, 22, 5.000000, TABU, 31.000000, 3.958400, 1.000000
2, 22, 5.000000, GA, 31.000000, 18.386100, 1.000000
2, 22, 5.000000, BB_DP, 47.000000, 2241.171500, -47.000000
2, 22, 5.000000, PDP, 47.000000, 670.372800, 1.000000
2, 22, 5.000000, TABU, 47.000000, 3.857800, 1.000000
2, 22, 5.000000, GA, 47.000000, 18.059700, 1.000000
2, 22, 7.000000, BB_DP, 28.000000, 8614.768600, -28.000000
2, 22, 7.000000, PDP, 28.000000, 643.583600, 1.000000
2, 22, 7.000000, TABU, 28.000000, 3.815700, 1.000000
2, 22, 7.000000, GA, 28.000000, 18.368500, 1.000000
2, 22, 7.000000, BB_DP, 37.000000, 4365.876100, -37.000000
2, 22, 7.000000, PDP, 37.000000, 654.183400, 1.000000
2, 22, 7.000000, TABU, 38.000000, 4.591400, 1.027027
2, 22, 7.000000, GA, 39.000000, 16.559800, 1.054054
2, 22, 7.000000, BB_DP, 33.000000, 20358.317700, -33.000000
2, 22, 7.000000, PDP, 33.000000, 691.945000, 1.000000
2, 22, 7.000000, TABU, 37.000000, 4.009100, 1.121212
2, 22, 7.000000, GA, 36.000000, 17.870200, 1.090909
2, 22, 7.000000, BB_DP, 47.000000, 137.611300, -47.000000
2, 22, 7.000000, PDP, 47.000000, 651.541200, 1.000000
2, 22, 7.000000, TABU, 47.000000, 4.458800, 1.000000
2, 22, 7.000000, GA, 48.000000, 16.571800, 1.021277
2, 22, 7.000000, BB_DP, 50.000000, 1754.259100, -50.000000
2, 22, 7.000000, PDP, 50.000000, 658.940300, 1.000000
2, 22, 7.000000, TABU, 50.000000, 4.906200, 1.000000
2, 22, 7.000000, GA, 56.000000, 17.365500, 1.120000
2, 24, 3.000000, PDP, 21.000000, 2226.208200, 1.000000
2, 24, 3.000000, TABU, 21.000000, 3.991800, 1.000000
2, 24, 3.000000, GA, 22.000000, 18.434700, 1.047619
2, 24, 3.000000, PDP, 34.000000, 2794.974800, 1.000000
2, 24, 3.000000, TABU, 40.000000, 5.065300, 1.176471
2, 24, 3.000000, GA, 45.000000, 22.429100, 1.323529
2, 24, 3.000000, PDP, 16.000000, 2304.754500, 1.000000
2, 24, 3.000000, TABU, 20.000000, 3.861800, 1.250000
2, 24, 3.000000, GA, 23.000000, 14.209700, 1.437500
2, 24, 3.000000, PDP, 20.000000, 2905.376800, 1.000000
2, 24, 3.000000, TABU, 22.000000, 3.177600, 1.100000
2, 24, 3.000000, GA, 22.000000, 14.735800, 1.100000
2, 24, 3.000000, PDP, 18.000000, 2538.878200, 1.000000
2, 24, 3.000000, TABU, 22.000000, 4.155000, 1.222222
2, 24, 3.000000, GA, 22.000000, 21.192200, 1.222222
2, 24, 5.000000, BB_DP, 25.000000, 17654.350100, -25.000000
2, 24, 5.000000, PDP, 25.000000, 2537.591900, 1.000000
2, 24, 5.000000, TABU, 27.000000, 3.503600, 1.080000
2, 24, 5.000000, GA, 27.000000, 17.019700, 1.080000
2, 24, 5.000000, BB_DP, 40.000000, 40533.239500, -40.000000
2, 24, 5.000000, PDP, 40.000000, 2562.206400, 1.000000
2, 24, 5.000000, TABU, 44.000000, 4.340000, 1.100000
2, 24, 5.000000, GA, 40.000000, 20.044100, 1.000000
2, 24, 5.000000, BB_DP, 47.000000, 242666.716600, -47.000000
2, 24, 5.000000, PDP, 47.000000, 2417.808800, 1.000000
2, 24, 5.000000, TABU, 48.000000, 3.128200, 1.021277
2, 24, 5.000000, GA, 48.000000, 23.574800, 1.021277
2, 24, 5.000000, PDP, 54.000000, 2225.466400, 1.000000
2, 24, 5.000000, TABU, 56.000000, 4.545200, 1.037037
2, 24, 5.000000, GA, 56.000000, 18.188100, 1.037037
2, 24, 5.000000, BB_DP, 34.000000, 26154.904400, -34.000000
2, 24, 5.000000, PDP, 34.000000, 2506.432800, 1.000000
2, 24, 5.000000, TABU, 34.000000, 4.072800, 1.000000
2, 24, 5.000000, GA, 35.000000, 17.595600, 1.029412
2, 24, 7.000000, BB_DP, 67.000000, 505.458800, -67.000000
2, 24, 7.000000, PDP, 67.000000, 2517.945400, 1.000000
2, 24, 7.000000, TABU, 67.000000, 4.024300, 1.000000
2, 24, 7.000000, GA, 67.000000, 18.596400, 1.000000
2, 24, 7.000000, BB_DP, 47.000000, 797.139100, -47.000000
2, 24, 7.000000, PDP, 47.000000, 2544.168500, 1.000000
2, 24, 7.000000, TABU, 47.000000, 3.471700, 1.000000
2, 24, 7.000000, GA, 51.000000, 15.502500, 1.085106
2, 24, 7.000000, BB_DP, 51.000000, 224.464000, -51.000000
2, 24, 7.000000, PDP, 51.000000, 2499.937800, 1.000000
2, 24, 7.000000, TABU, 53.000000, 3.422500, 1.039216
2, 24, 7.000000, GA, 56.000000, 15.210200, 1.098039
2, 24, 7.000000, BB_DP, 36.000000, 5072.213800, -36.000000
2, 24, 7.000000, PDP, 36.000000, 2505.297400, 1.000000
2, 24, 7.000000, TABU, 36.000000, 3.923500, 1.000000
2, 24, 7.000000, GA, 36.000000, 17.238000, 1.000000
2, 24, 7.000000, BB_DP, 53.000000, 490.759300, -53.000000
2, 24, 7.000000, PDP, 53.000000, 2526.461900, 1.000000
2, 24, 7.000000, TABU, 53.000000, 3.153100, 1.000000
2, 24, 7.000000, GA, 54.000000, 17.754900, 1.018868
2, 26, 3.000000, PDP, 20.000000, 11060.982800, 1.000000
2, 26, 3.000000, TABU, 24.000000, 4.335600, 1.200000
2, 26, 3.000000, GA, 23.000000, 20.368800, 1.150000
2, 26, 3.000000, PDP, 28.000000, 11433.305800, 1.000000
2, 26, 3.000000, TABU, 28.000000, 3.688500, 1.000000
2, 26, 3.000000, GA, 30.000000, 17.678400, 1.071429
2, 26, 3.000000, BB_DP, 43.000000, 192129.239900, -43.000000
