M, N, B, Name, Result, Time, OPT_Rate, Nodes,Timeout
3, 16, 3.000000, BB_DP, 17.000000, 0.189544, 1.000000, 10927
3, 16, 3.000000, BB_DP, 9.000000, 0.137201, 1.000000, 3919
3, 16, 3.000000, BB_DP, 16.000000, 1.012663, 1.000000, 102832
3, 16, 3.000000, BB_DP, 13.000000, 0.368244, 1.000000, 36166
3, 16, 3.000000, BB_DP, 12.000000, 0.182027, 1.000000, 3633
3, 16, 3.000000, BB_DP, 10.000000, 14.590974, 1.000000, 466419
3, 16, 3.000000, BB_DP, 10.000000, 0.584187, 1.000000, 37099
3, 16, 3.000000, BB_DP, 3.000000, 0.458746, 1.000000, 3405
3, 16, 3.000000, BB_DP, 20.000000, 4.226925, 1.000000, 181167
3, 16, 5.000000, BB_DP, 31.000000, 0.004861, 1.000000, 0
3, 16, 5.000000, BB_DP, 13.000000, 0.247911, 1.000000, 3267
3, 16, 5.000000, BB_DP, 14.000000, 0.349926, 1.000000, 34656
3, 16, 5.000000, BB_DP, 13.000000, 0.080751, 1.000000, 4627
3, 16, 5.000000, BB_DP, 33.000000, 1.159104, 1.000000, 82532
3, 16, 5.000000, BB_DP, 14.000000, 0.289495, 1.000000, 19627
3, 16, 5.000000, BB_DP, 28.000000, 0.844291, 1.000000, 96745
3, 16, 5.000000, BB_DP, 22.000000, 0.068989, 1.000000, 3621
3, 16, 5.000000, BB_DP, 16.000000, 0.045278, 1.000000, 3002
3, 16, 5.000000, BB_DP, 22.000000, 2.258676, 1.000000, 200784
3, 16, 5.000000, BB_DP, 28.000000, 0.505393, 1.000000, 58591
3, 16, 5.000000, BB_DP, 27.000000, 20.998424, 1.000000, 1152253
3, 16, 5.000000, BB_DP, 22.000000, 0.133069, 1.000000, 16191
3, 16, 5.000000, BB_DP, 12.000000, 0.209293, 1.000000, 9049
3, 16, 5.000000, BB_DP, 23.000000, 0.274900, 1.000000, 21355
3, 16, 5.000000, BB_DP, 11.000000, 0.050082, 1.000000, 1680
3, 16, 5.000000, BB_DP, 20.000000, 0.224953, 1.000000, 9646
3, 16, 5.000000, BB_DP, 16.000000, 0.859329, 1.000000, 66993
3, 16, 5.000000, BB_DP, 16.000000, 0.121854, 1.000000, 8058
3, 16, 5.000000, BB_DP, 13.000000, 0.102615, 1.000000, 5832
3, 16, 7.000000, BB_DP, 23.000000, 2.423180, 1.000000, 48420
3, 16, 7.000000, BB_DP, 27.000000, 0.144155, 1.000000, 8366
3, 16, 7.000000, BB_DP, 24.000000, 0.013532, 1.000000, 33
3, 16, 7.000000, BB_DP, 24.000000, 3.248688, 1.000000, 548278
3, 16, 7.000000, BB_DP, 15.000000, 0.234557, 1.000000, 8132
3, 16, 7.000000, BB_DP, 17.000000, 0.039198, 1.000000, 2306
3, 16, 7.000000, BB_DP, 19.000000, 0.439731, 1.000000, 23399
3, 16, 7.000000, BB_DP, 31.000000, 0.056783, 1.000000, 2011
3, 16, 7.000000, BB_DP, 24.000000, 0.020507, 1.000000, 1167
3, 16, 7.000000, BB_DP, 24.000000, 1.587595, 1.000000, 63835
3, 16, 7.000000, BB_DP, 23.000000, 0.081628, 1.000000, 5404
3, 16, 7.000000, BB_DP, 12.000000, 0.297560, 1.000000, 35900
3, 16, 7.000000, BB_DP, 15.000000, 0.165920, 1.000000, 20655
3, 16, 7.000000, BB_DP, 20.000000, 0.005640, 1.000000, 0
