M, N, B, Name, Result, Time, OPT_Rate, Nodes,Timeout
2, 3, 3.000000, BB_DP, 1.000000, 0.001189, 1.000000, 3
2, 3, 3.000000, BB_DP, 3.000000, 0.000994, 1.000000, 3
2, 3, 3.000000, BB_DP, 1.000000, 0.000912, 1.000000, 1
2, 3, 3.000000, BB_DP, 0.000000, 0.001076, 1.000000, 0
2, 3, 3.000000, BB_DP, 1.000000, 0.001011, 1.000000, 0
3, 3, 3.000000, BB_DP, 0.000000, 0.002074, 1.000000, 0
3, 3, 3.000000, BB_DP, 0.000000, 0.002203, 1.000000, 0
3, 3, 3.000000, BB_DP, 0.000000, 0.001998, 1.000000, 0
3, 3, 3.000000, BB_DP, 0.000000, 0.002392, 1.000000, 0
3, 3, 3.000000, BB_DP, 0.000000, 0.002197, 1.000000, 0
5, 3, 3.000000, BB_DP, 0.000000, 0.001857, 1.000000, 0
5, 3, 3.000000, BB_DP, 0.000000, 0.001760, 1.000000, 0
5, 3, 3.000000, BB_DP, 0.000000, 0.001741, 1.000000, 0
5, 3, 3.000000, BB_DP, 0.000000, 0.001943, 1.000000, 0
5, 3, 3.000000, BB_DP, 0.000000, 0.001732, 1.000000, 0
2, 3, 5.000000, BB_DP, 0.000000, 0.000982, 1.000000, 0
2, 3, 5.000000, BB_DP, 5.000000, 0.001031, 1.000000, 5
2, 3, 5.000000, BB_DP, 0.000000, 0.001178, 1.000000, 0
2, 3, 5.000000, BB_DP, 1.000000, 0.001011, 1.000000, 1
2, 3, 5.000000, BB_DP, 1.000000, 0.001051, 1.000000, 0
3, 3, 5.000000, BB_DP, 0.000000, 0.002499, 1.000000, 0
3, 3, 5.000000, BB_DP, 0.000000, 0.002252, 1.000000, 0
3, 3, 5.000000, BB_DP, 0.000000, 0.002026, 1.000000, 0
3, 3, 5.000000, BB_DP, 0.000000, 0.001683, 1.000000, 0
3, 3, 5.000000, BB_DP, 0.000000, 0.001683, 1.000000, 0
5, 3, 5.000000, BB_DP, 0.000000, 0.001733, 1.000000, 0
5, 3, 5.000000, BB_DP, 0.000000, 0.001685, 1.000000, 0
5, 3, 5.000000, BB_DP, 0.000000, 0.001713, 1.000000, 0
5, 3, 5.000000, BB_DP, 0.000000, 0.001731, 1.000000, 0
5, 3, 5.000000, BB_DP, 0.000000, 0.001763, 1.000000, 0
2, 3, 7.000000, BB_DP, 0.000000, 0.000909, 1.000000, 0
2, 3, 7.000000, BB_DP, 0.000000, 0.001089, 1.000000, 0
2, 3, 7.000000, BB_DP, 0.000000, 0.001757, 1.000000, 0
2, 3, 7.000000, BB_DP, 2.000000, 0.001159, 1.000000, 1
2, 3, 7.000000, BB_DP, 5.000000, 0.001209, 1.000000, 3
3, 3, 7.000000, BB_DP, 0.000000, 0.002258, 1.000000, 0
3, 3, 7.000000, BB_DP, 0.000000, 0.002388, 1.000000, 0
3, 3, 7.000000, BB_DP, 0.000000, 0.003261, 1.000000, 0
3, 3, 7.000000, BB_DP, 0.000000, 0.002590, 1.000000, 0
3, 3, 7.000000, BB_DP, 0.000000, 0.002718, 1.000000, 0
5, 3, 7.000000, BB_DP, 0.000000, 0.003208, 1.000000, 0
5, 3, 7.000000, BB_DP, 0.000000, 0.003635, 1.000000, 0
5, 3, 7.000000, BB_DP, 0.000000, 0.002528, 1.000000, 0
5, 3, 7.000000, BB_DP, 0.000000, 0.003322, 1.000000, 0
5, 3, 7.000000, BB_DP, 0.000000, 0.002310, 1.000000, 0
2, 4, 3.000000, BB_DP, 5.000000, 0.003849, 1.000000, 7
2, 4, 3.000000, BB_DP, 0.000000, 0.002215, 1.000000, 0
2, 4, 3.000000, BB_DP, 0.000000, 0.002520, 1.000000, 0
2, 4, 3.000000, BB_DP, 2.000000, 0.004248, 1.000000, 1
2, 4, 3.000000, BB_DP, 4.000000, 0.002312, 1.000000, 5
3, 4, 3.000000, BB_DP, 0.000000, 0.005570, 1.000000, 0
3, 4, 3.000000, BB_DP, 0.000000, 0.003236, 1.000000, 0
3, 4, 3.000000, BB_DP, 0.000000, 0.003407, 1.000000, 0
3, 4, 3.000000, BB_DP, 0.000000, 0.003033, 1.000000, 0
3, 4, 3.000000, BB_DP, 0.000000, 0.003134, 1.000000, 0
5, 4, 3.000000, BB_DP, 0.000000, 0.002841, 1.000000, 0
5, 4, 3.000000, BB_DP, 0.000000, 0.002474, 1.000000, 0
5, 4, 3.000000, BB_DP, 0.000000, 0.003031, 1.000000, 0
5, 4, 3.000000, BB_DP, 0.000000, 0.002285, 1.000000, 0
5, 4, 3.000000, BB_DP, 0.000000, 0.002202, 1.000000, 0
2, 4, 5.000000, BB_DP, 6.000000, 0.002664, 1.000000, 3
2, 4, 5.000000, BB_DP, 8.000000, 0.004311, 1.000000, 3
2, 4, 5.000000, BB_DP, 3.000000, 0.005953, 1.000000, 2
2, 4, 5.000000, BB_DP, 3.000000, 0.003823, 1.000000, 6
2, 4, 5.000000, BB_DP, 3.000000, 0.006525, 1.000000, 2
3, 4, 5.000000, BB_DP, 0.000000, 0.006123, 1.000000, 0
3, 4, 5.000000, BB_DP, 1.000000, 0.007078, 1.000000, 0
3, 4, 5.000000, BB_DP, 0.000000, 0.006345, 1.000000, 0
3, 4, 5.000000, BB_DP, 1.000000, 0.005292, 1.000000, 9
3, 4, 5.000000, BB_DP, 0.000000, 0.005198, 1.000000, 0
5, 4, 5.000000, BB_DP, 0.000000, 0.005875, 1.000000, 0
5, 4, 5.000000, BB_DP, 0.000000, 0.006882, 1.000000, 0
