M, N, B, Name, Result, Time, OPT_Rate, Nodes,Timeout
3, 5, 7.000000, BB_DP, 4.000000, 0.004965, 1.000000, 0
3, 5, 7.000000, PDP, 4.000000, 0.000060, 1.000000, 0
3, 5, 7.000000, TABU, 4.000000, 4.910000, 1.000000, 0
3, 5, 7.000000, GA, 4.000000, 9.923200, 1.000000, 0
